0.1
0.1123449344
0.1262138429
0.141794859
0.1592993413
0.1789647405
0.2010578203
0.2258782763
0.2537628014
0.2850896527
0.3202837833
0.3598226063
0.404242471
0.4541459389
0.5102099571
0.5731950416
0.6439555935
0.7234514891
0.8127611009
0.9130959256
1.0258170187
1.1524534567
1.2947230799
1.4545557948
1.6341197536
1.8358507652
2.0624853379
2.3170977999
2.6031420033
2.924498176
3.2855255574
3.6911215323
4.1467880641
4.6587063304
5.2338205709
5.8799322871
6.6058060708
7.421288497
8.3374416937
9.3666934017
10.5230055577
11.822063691
13.2814896986
14.9210808895
16.7630785374
18.8324695866
21.1573256033
23.7691835703
26.7034736899
30
